"Y","Promo","Day","City"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
1,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Friday","Vancouver"
0,"C","Saturday","Montreal"
0,"C","Saturday","Montreal"
0,"C","Saturday","Montreal"
0,"C","Saturday","Montreal"
0,"C","Saturday","Montreal"
0,"C","Saturday","Montreal"
0,"C","Saturday","Montreal"
0,"C","Saturday","Montreal"
0,"C","Saturday","Montreal"
0,"C","Saturday","Montreal"
0,"C","Saturday","Montreal"
1,"C","Saturday","Montreal"
1,"C","Saturday","Montreal"
0,"C","Saturday","Montreal"
0,"C","Saturday","Montreal"
0,"C","Saturday","Montreal"
0,"C","Saturday","Montreal"
0,"C","Saturday","Montreal"
0,"C","Saturday","Montreal"
0,"C","Saturday","Montreal"
0,"C","Saturday","Montreal"
