Time,Frequency,Type
4.284849967,2,1
5.401039752,2,1
4.125532345,2,1
3.515616654,2,1
4.65174542,2,1
4.040485472,2,1
3.158878002,2,1
2.746288289,2,1
3.80101251,2,1
5.849321341,2,1
3.903126819,2,1
5.036481177,2,1
5.949383709,2,1
2.642741204,2,1
3.775045778,2,1
5.961865755,2,1
3.744836002,2,1
3.816658858,2,1
3.774151082,2,1
2.667635008,2,1
4.609993133,2,1
4.652754286,2,1
2.474643163,2,1
2.757962151,2,1
4.488141542,2,1
4.366817094,2,1
4.246275387,2,1
4.368684969,2,1
1.904411302,2,1
2.265445108,2,1
3.142030012,2,1
2.405343041,2,1
3.136903298,2,1
3.312532223,2,1
4.065088815,2,1
3.215261596,2,1
3.730785955,2,1
4.114935595,2,1
4.594972767,2,1
4.622414097,2,1
4.575839932,2,1
3.420552789,2,1
5.104769272,2,1
4.066249028,2,1
5.265857607,2,1
4.453966867,2,1
5.33370986,2,1
4.379954306,2,1
3.766295562,2,1
6.806885934,2,1
2.308560577,2,1
3.417796417,2,1
3.892741845,2,1
2.733326852,2,1
4.207127771,2,1
2.499923172,2,1
3.431467162,2,1
2.908868614,2,1
2.750281494,2,1
4.700833953,2,1
3.697353146,2,1
3.82535155,2,1
3.669119992,2,1
5.633529366,2,1
3.415968175,2,1
3.187821626,2,1
2.273071634,2,1
3.768609693,2,1
4.264840613,2,1
3.732259608,2,1
2.651484955,2,1
3.669794216,2,1
4.342423397,2,1
6.009003426,2,1
5.891266606,2,1
2.61383294,2,1
4.511799249,2,1
2.584521615,2,1
3.923648001,2,1
4.741433485,2,1
2.912259971,2,1
4.893212766,2,1
3.725201871,2,1
3.968211234,2,1
3.762385904,2,1
6.030559522,2,1
3.496123445,2,1
6.437904989,2,1
3.543623881,2,1
5.586236907,2,1
4.281141676,2,1
4.731574748,2,1
5.113733568,2,1
3.867529865,2,1
5.07836958,2,1
4.77197489,2,1
3.262681047,2,1
5.56573923,2,1
3.354076478,2,1
3.169364607,2,1
2.784415122,2,1
3.481154076,2,1
4.266025398,2,1
4.522812077,2,1
4.851938375,2,1
4.950082675,2,1
2.902808555,2,1
6.021828538,2,1
4.673694201,2,1
3.00679645,2,1
5.830264675,2,1
4.434916752,2,1
3.349559554,2,1
3.391980187,2,1
4.687800547,2,1
5.213533231,2,1
4.868104182,2,1
2.249096741,2,1
3.868261121,2,1
5.064499898,2,1
3.47877347,2,1
3.916927339,2,1
5.303543505,2,1
4.404791411,2,1
5.013741423,2,1
4.543327066,2,1
3.83816554,2,1
2.834406594,2,1
3.546071344,2,1
5.372030578,2,1
4.039578712,2,1
2.629995136,2,1
4.029609035,2,1
3.347361669,2,1
5.962312771,2,1
3.113929083,2,1
4.838709107,2,1
6.537690877,2,1
4.918401744,2,1
5.346499417,2,1
6.072774294,2,1
4.714410413,2,1
2.770104036,2,1
5.161156587,2,1
3.745854539,2,1
4.51721496,2,1
3.240754892,2,1
3.947354603,2,1
4.531279134,2,1
5.75795413,2,1
1.83857818,2,1
3.748757327,2,1
3.669387142,2,1
3.357307076,2,1
5.872577917,2,1
3.314672672,2,1
3.591521402,2,1
4.037996771,2,1
5.145195038,2,1
4.165154948,2,1
4.334220348,2,1
3.085751042,2,1
3.162894304,2,1
4.261698192,2,1
4.825094897,2,1
2.994005663,2,1
3.588994528,2,1
5.474698487,2,1
5.35085812,2,1
2.11807402,2,1
5.680026955,2,1
3.437291415,2,1
1.799599542,2,1
3.996050559,2,1
5.363449915,2,1
4.587988103,2,1
3.337336232,2,1
4.811020701,2,1
2.508483283,2,1
2.59684561,2,1
2.657201229,2,1
3.19400952,2,1
4.466887713,2,1
5.839218565,2,1
2.365051207,2,1
3.755562154,2,1
2.9199012,2,1
4.146494898,2,1
5.706535154,2,1
4.189029882,2,1
4.176683756,2,1
4.449345705,2,1
4.62006041,2,1
3.42079784,2,1
3.919866454,2,1
2.856723862,2,1
4.059969408,2,1
4.715360441,2,1
3.826238102,2,1
3.282893845,2,1
4.983239206,2,1
5.417808486,2,1
2.995177577,2,1
4.690716926,2,1
3.269774433,2,1
4.836591672,2,1
1.79691334,2,1
4.113123191,2,1
4.820209914,2,1
4.078387079,2,1
3.603992306,2,1
5.281707141,2,1
3.804373207,2,1
3.497254587,2,1
5.040493595,2,1
2.734044893,2,1
4.151183156,2,1
4.780246991,2,1
4.128612517,2,1
4.186739794,2,1
4.771058962,2,1
5.197412065,2,1
3.256345129,2,1
4.932098589,2,1
4.022794988,2,1
4.477318045,2,1
5.036519092,2,1
3.771040225,2,1
4.410645037,2,1
3.374677033,2,1
4.048552508,2,1
2.87411641,2,1
2.746283234,2,1
3.472687416,2,1
4.531539927,2,1
3.187518371,2,1
4.896485465,2,1
3.902350954,2,1
4.028524368,2,1
4.267033725,2,1
4.84266347,2,1
5.329507289,2,1
4.075059348,2,1
5.162727718,2,1
2.356357359,2,1
4.096889547,2,1
3.347309624,2,1
3.400726463,2,1
4.862882765,2,1
4.551867865,2,1
3.695158528,2,1
3.001373973,2,1
4.537707944,2,1
5.329954344,2,1
5.147399784,2,1
3.713611355,2,1
4.410737736,2,1
5.428779134,2,1
4.059645459,2,1
4.485231386,2,1
4.228428105,2,1
3.830372532,2,1
3.652438949,2,1
3.053727057,2,1
4.356458104,2,1
5.185077105,2,1
4.493372308,2,1
3.475224152,2,1
3.738116417,2,1
3.257504632,2,1
1.557708972,2,1
4.77212832,2,1
4.287724412,2,1
2.366299861,2,1
3.999600628,2,1
4.062403055,2,1
4.374494535,2,1
5.244029576,2,1
3.101113443,2,1
4.342254884,2,1
3.054684933,2,1
2.451167194,2,1
3.012461451,2,1
4.215162724,2,1
3.635185775,2,1
5.087340188,2,1
4.026573156,2,1
4.618906645,2,1
3.207366926,2,1
3.88248851,2,1
4.464848731,2,1
4.534576008,2,1
4.391285477,2,1
3.498987461,2,1
4.360721154,2,1
4.084487949,2,1
5.312705884,2,1
4.384409313,2,1
3.617001083,2,1
3.632785997,2,1
2.936585657,2,1
4.17076229,2,1
4.11629967,2,1
3.976624366,2,1
3.78848476,2,1
3.866133655,2,1
3.974065304,2,1
2.6595011,2,1
4.419709145,2,1
3.151327542,2,1
3.363028131,2,1
6.533730342,2,1
4.146018485,2,1
4.014270592,2,1
4.001609526,2,1
1.518348424,2,1
4.025370403,2,1
3.983088364,2,1
2.370112848,2,1
2.911093569,2,1
3.69662968,2,1
3.65607272,2,1
3.102518974,2,1
5.802530282,2,1
2.909330771,2,1
3.9934263,2,1
5.001510827,2,1
3.476160485,2,1
3.243458314,2,1
5.070125218,2,1
5.535124932,2,1
4.861942026,2,1
4.207408545,2,1
3.275346229,2,1
3.071237441,2,1
2.076789564,2,1
4.505127803,2,1
3.86911381,2,1
4.295714047,2,1
3.584907667,2,1
4.572013074,2,1
3.499110611,2,1
4.586783878,2,1
4.487072917,2,1
3.907579512,2,1
3.820532878,2,1
3.440674647,2,1
3.793198312,2,1
4.23424429,2,1
4.604598342,2,1
1.064577306,2,1
4.053723749,2,1
3.296758218,2,1
5.541135134,2,1
2.876783877,2,1
2.834694298,2,1
5.555140856,2,1
3.900531083,2,1
2.165226733,2,1
2.102742004,2,1
4.597717685,2,1
2.928517388,2,1
4.83128421,2,1
3.990103353,2,1
3.743845701,2,1
6.954103807,2,1
3.162211067,2,1
2.781091418,2,1
3.394434148,2,1
3.456723939,2,1
4.532444296,2,1
5.147498453,2,1
2.707215595,2,1
3.972524934,2,1
4.393545207,2,1
3.746436995,2,1
5.115025316,2,1
0.265582922,2,1
2.87396983,2,1
2.912846591,2,1
4.157175085,2,1
3.612730335,2,1
3.600008981,2,1
4.251758161,2,1
4.791755771,2,1
4.023874022,2,1
4.473594807,2,1
5.225852988,2,1
4.168171285,2,1
3.942786609,2,1
3.261445652,2,1
3.427183578,2,1
3.422108491,2,1
1.441163512,2,1
4.300083269,2,1
3.818674471,2,1
4.430948477,2,1
4.097347513,2,1
3.990651006,2,1
5.546254802,2,1
3.772517069,2,1
4.01962405,2,1
5.666868267,2,1
4.210625321,2,1
5.085729885,2,1
3.873183536,2,1
4.236187138,2,1
4.278271184,2,1
4.381922659,2,1
5.34875033,2,1
4.07540173,2,1
2.408903205,2,1
3.985353401,2,1
3.585521396,2,1
4.825959509,2,1
5.486982999,2,1
3.047776361,2,1
3.21891497,2,1
3.511407786,2,1
5.29285779,2,1
3.546655169,2,1
3.929608071,2,1
2.87325098,2,1
3.648161046,2,1
4.023085807,2,1
4.087518112,2,1
3.948328536,2,1
4.674181409,2,1
3.893838144,2,1
3.836332642,2,1
5.334120115,2,1
3.45237701,2,1
3.336621248,2,1
3.786472472,2,1
2.850129312,2,1
3.351419004,2,1
4.68301821,2,1
5.287806524,2,1
4.533864309,2,1
2.9853695,2,1
4.060584782,2,1
3.302418024,2,1
3.976682055,2,1
4.61305137,2,1
5.116110783,2,1
4.042112138,2,1
4.306654717,2,1
3.25915912,2,1
2.717365878,2,1
3.649539609,2,1
4.559984767,2,1
4.414012684,2,1
4.626052129,2,1
3.35739764,2,1
3.551882398,2,1
3.656382886,2,1
5.037073602,2,1
6.398107104,2,1
4.106058509,2,1
2.961303332,2,1
3.348939011,2,1
5.669429079,2,1
4.979898948,2,1
3.993007839,2,1
3.628940852,2,1
4.415361132,2,1
4.385552506,2,1
3.753230279,2,1
1.891030396,2,1
3.391765603,2,1
2.6672581,2,1
2.640503202,2,1
4.554667029,2,1
2.049910492,2,1
4.763358468,2,1
3.06465905,2,1
3.591255535,2,1
5.239156729,2,1
5.311920877,2,1
0.416096596,2,1
5.335720907,2,1
4.351452411,2,1
3.299681034,2,1
3.039147387,2,1
4.970074328,2,1
3.503493199,2,1
2.494964352,2,1
4.035867166,2,1
4.044394214,2,1
3.710917211,2,1
4.059870042,2,1
5.565314657,2,1
3.747735817,2,1
6.139564333,2,1
5.796136782,2,1
4.571176913,2,1
3.75510103,2,1
4.988540029,2,1
4.443122392,2,1
2.915642779,2,1
3.554108218,2,1
3.353934967,2,1
3.900226723,2,1
5.154236938,2,1
2.958334643,2,1
3.610559708,2,1
2.940321913,2,1
2.686949537,2,1
1.636379369,2,1
4.769648578,2,1
4.924844636,2,1
3.519310207,2,1
2.952925368,2,1
4.572730584,2,1
4.880558082,2,1
3.710869162,2,1
3.198528122,2,1
5.003508186,2,1
5.174518537,2,1
1.69352274,2,1
2.826903743,2,1
4.926328498,2,1
3.950405591,2,1
3.195368183,2,1
3.348471428,2,1
3.493646078,2,1
4.27153562,2,1
4.737139058,2,1
2.256289022,2,1
3.105771822,2,1
4.275018955,2,1
4.531554073,2,1
5.016690384,2,1
3.86623579,2,1
5.772172026,2,1
3.04145919,2,1
4.688927391,2,1
1.929536396,2,1
3.574024243,2,1
3.577212641,2,1
4.105677735,2,1
2.908428673,2,1
3.261565587,2,1
5.269335314,2,1
3.515972775,2,1
4.031014282,2,1
4.092251758,2,1
3.418593536,2,1
3.885183165,2,1
4.401088833,2,1
3.269880155,2,1
3.643051523,2,1
2.142771098,2,1
5.861965898,2,1
4.186263288,2,1
3.974540729,2,1
4.710939446,2,1
5.167716492,2,1
4.55460556,2,1
3.922885635,2,1
3.68043457,2,1
3.197821159,2,1
3.926603535,2,1
3.383898736,2,1
5.019831421,2,1
4.525494338,2,1
3.786334652,2,1
5.588422521,2,1
3.312665161,2,1
2.297478715,2,1
3.144690808,2,1
4.814374356,2,1
5.512404592,2,1
5.552582892,2,1
5.647667365,2,1
2.329965357,2,1
6.23809968,2,1
5.761272249,2,1
3.941979338,2,1
2.494475411,2,1
5.138847742,2,1
3.112401944,2,1
1.888237744,2,1
3.424821783,2,1
3.83783825,2,1
4.419324673,2,1
4.084992978,2,1
4.803051723,2,1
3.500923403,2,1
3.729908732,2,1
3.569858569,2,1
5.051869286,2,1
4.085631055,2,1
3.189460959,2,1
3.717515004,2,1
4.819478223,2,1
4.106199491,2,1
4.739396447,2,1
3.750163538,2,1
4.82534959,2,1
4.457579189,2,1
2.168825257,2,1
3.305632388,2,1
3.090079494,2,1
4.93658944,2,1
5.522203429,2,1
3.216680801,2,1
5.123893311,2,1
4.091528033,2,1
5.096526323,2,1
3.976143099,2,1
3.878261237,2,1
3.920989772,2,1
5.40285776,2,1
3.601000017,2,1
4.203210688,2,1
3.361316619,2,1
3.42457714,2,1
4.319738425,2,1
2.363008605,2,1
4.364668596,2,1
3.354562347,2,1
3.6723074,2,1
4.203034808,2,1
2.953123041,2,1
4.908288509,2,1
3.390866845,2,1
4.805167931,2,1
1.971061862,2,1
3.291932608,2,1
3.941419428,2,1
4.290866965,2,1
4.572453424,2,1
4.345444642,2,1
4.82094236,2,1
4.521365988,2,1
3.674165958,2,1
2.721312544,2,1
4.59044738,2,1
2.774130771,2,1
5.739868345,2,1
4.521080908,2,1
4.42292669,2,1
4.010256456,2,1
4.196635261,2,1
2.707101218,2,1
4.318936133,2,1
2.180746737,2,1
3.888004829,2,1
2.033066092,2,1
5.888615978,2,1
2.550386014,2,1
2.692044531,2,1
5.431970058,2,1
2.286584703,2,1
3.480938981,2,1
6.820052261,2,1
5.179170907,2,1
3.251786071,2,1
4.175844714,2,1
2.475414643,2,1
2.960218477,2,1
5.395459817,2,1
4.198396151,2,1
5.15122599,2,1
2.942504522,2,1
4.163464615,2,1
4.265610463,2,1
5.189925018,2,1
3.245161382,2,1
4.493489256,2,1
2.866310291,2,1
4.49942586,2,1
2.737662412,2,1
5.087624116,2,1
5.764308071,2,1
5.078557196,2,1
4.136324091,2,1
2.799862046,2,1
5.236294857,2,1
3.494515455,2,1
2.861068253,2,1
1.69133023,2,1
4.365633474,2,1
4.140974085,2,1
3.056002143,2,1
3.497641088,2,1
3.852795145,2,1
4.211021248,2,1
3.529175326,2,1
3.985092457,2,1
4.625436736,2,1
3.869638306,2,1
3.761644856,2,1
3.395203587,2,1
2.90930929,2,1
3.520433467,2,1
2.758751387,2,1
4.460980767,2,1
4.74386021,2,1
2.371310514,2,1
4.043635051,2,1
3.885812254,2,1
5.341734272,2,1
5.401869179,2,1
4.496034389,2,1
4.589905841,2,1
3.43476653,2,1
3.916437438,2,1
3.455363761,2,1
2.120291418,2,1
4.154391387,2,1
5.08844451,2,1
4.451460825,2,1
3.368007976,2,1
4.075119123,2,1
3.743759572,2,1
4.103140743,2,1
3.388416847,2,1
3.079981703,2,1
2.676009742,2,1
3.159003611,2,1
4.308850765,2,1
2.82593652,2,1
5.39778263,2,1
4.546307729,2,1
2.776932094,2,1
2.896534377,2,1
3.819187395,2,1
3.560403893,2,1
3.101773049,2,1
2.792342813,2,1
4.384928548,2,1
2.400404331,2,1
3.332975783,2,1
5.145922202,2,1
3.044089936,2,1
3.058048768,2,1
5.487078865,2,1
3.63051503,2,1
3.54647317,2,1
5.49874442,2,1
3.62249912,2,1
4.033129208,2,1
2.486357131,2,1
4.242325185,2,1
3.149117679,2,1
2.04210845,2,1
2.960403199,2,1
4.617054967,2,1
3.418083062,2,1
6.280752424,2,1
4.504011682,2,1
5.335969124,2,1
5.930997607,2,1
4.700612092,2,1
3.356715438,2,1
2.506862809,2,1
3.511330387,2,1
4.426594577,2,1
1.744119303,2,1
3.185830942,2,1
5.527451775,2,1
3.344726451,2,1
3.701210767,2,1
3.946849875,2,1
3.632990225,2,1
3.638120314,2,1
3.998179613,2,1
3.32923784,2,1
4.013591318,2,1
4.684841914,2,1
3.725499662,2,1
5.743891688,2,1
4.272757616,2,1
4.47635963,2,1
4.438145014,2,1
4.679417291,2,1
3.776055642,2,1
5.137473225,2,1
3.792119424,2,1
4.466250372,2,1
4.079893825,2,1
3.268008689,2,1
4.17713424,2,1
4.917439449,2,1
4.650463033,2,1
4.782010719,2,1
4.405977016,2,1
3.64418319,2,1
3.090851611,2,1
4.065566214,2,1
3.038777744,2,1
2.783489757,2,1
4.150801837,2,1
4.14111554,2,1
3.907577794,2,1
3.452146508,2,1
2.739165289,2,1
5.956101787,2,1
4.888387732,2,1
3.512845542,2,1
4.680046707,2,1
5.014346054,2,1
4.408506253,2,1
3.095642827,2,2
4.685343643,2,2
4.347814075,2,2
5.516319741,2,2
4.029410317,2,2
3.729997265,2,2
6.171318212,2,2
5.815350092,2,2
6.074567037,2,2
4.381313129,2,2
4.32596652,2,2
5.62746034,2,2
5.614132479,2,2
4.363587362,2,2
6.234155152,2,2
3.477661198,2,2
4.248815506,2,2
6.701239875,2,2
3.152151274,2,2
5.598138868,2,2
5.168078007,2,2
4.690239102,2,2
3.980370295,2,2
5.612994267,2,2
6.67129381,2,2
3.373533211,2,2
4.113471245,2,2
3.755357249,2,2
5.517569897,2,2
4.992964128,2,2
4.221138104,2,2
3.699139356,2,2
5.733459727,2,2
5.147036343,2,2
5.081855142,2,2
5.119660625,2,2
5.746503218,2,2
5.725544453,2,2
3.022699021,2,2
5.333092346,2,2
4.923509648,2,2
5.09184633,2,2
5.472577891,2,2
4.422127222,2,2
4.739681144,2,2
2.977025756,2,2
3.893192563,2,2
3.310574228,2,2
5.696587781,2,2
4.778965118,2,2
4.639723069,2,2
5.514964692,2,2
5.491503808,2,2
4.67163862,2,2
4.086564033,2,2
5.441010148,2,2
5.630535546,2,2
4.431580683,2,2
5.578772894,2,2
4.785314977,2,2
3.058431708,2,2
2.771494872,2,2
4.714292692,2,2
3.818029296,2,2
4.604071621,2,2
5.409247097,2,2
5.625879028,2,2
3.002779821,2,2
5.90740095,2,2
5.486203203,2,2
5.692618685,2,2
5.715915969,2,2
4.635139547,2,2
5.128278793,2,2
3.070409112,2,2
5.384493375,2,2
4.386352615,2,2
5.201385116,2,2
4.424631987,2,2
4.567300502,2,2
2.97820636,2,2
5.603141104,2,2
4.327177299,2,2
3.61971108,2,2
3.007067841,2,2
4.224997871,2,2
5.123183876,2,2
4.217955976,2,2
5.043926948,2,2
2.978946072,2,2
4.380819402,2,2
2.67689449,2,2
4.251131738,2,2
4.917291622,2,2
4.82863974,2,2
5.598875972,2,2
5.957158034,2,2
3.221303868,2,2
4.800078346,2,2
5.137378833,2,2
5.287639237,2,2
5.184065622,2,2
4.672417942,2,2
3.536081812,2,2
3.561896456,2,2
4.272571032,2,2
5.381146258,2,2
5.8622176,2,2
5.842294075,2,2
5.559334034,2,2
4.448042296,2,2
4.586177558,2,2
6.357679277,2,2
4.383365067,2,2
3.169967974,2,2
4.354658069,2,2
4.249532201,2,2
4.671366935,2,2
5.132157804,2,2
5.568599179,2,2
7.486189143,2,2
4.374511282,2,2
5.978281719,2,2
4.615299456,2,2
4.773944437,2,2
5.620752875,2,2
3.655062465,2,2
3.7710341,2,2
5.124549044,2,2
3.579042936,2,2
4.334160018,2,2
6.700123716,2,2
4.69917619,2,2
4.33246087,2,2
4.6812712,2,2
5.88882962,2,2
4.715862528,2,2
4.427427021,2,2
3.991944059,2,2
5.07047754,2,2
3.42472983,2,2
5.097862632,2,2
4.145532948,2,2
6.112428971,2,2
4.565727051,2,2
3.421215819,2,2
4.748775365,2,2
6.30167504,2,2
3.02284749,2,2
4.485580482,2,2
4.387051058,2,2
5.73334237,2,2
4.582146758,2,2
5.469805623,2,2
3.984980502,2,2
4.974733317,2,2
5.809607579,2,2
6.145307833,2,2
5.526198956,2,2
5.881181392,2,2
3.863432706,2,2
4.908370397,2,2
3.636638749,2,2
5.80751953,2,2
4.810302015,2,2
4.245376174,2,2
4.480750683,2,2
5.630380404,2,2
5.573440898,2,2
5.29350674,2,2
4.812709782,2,2
6.010819308,2,2
5.185804787,2,2
3.804158594,2,2
2.734280828,2,2
5.991768528,2,2
6.353638123,2,2
4.553776318,2,2
3.322900883,2,2
3.337620879,2,2
6.749989439,2,2
4.401143994,2,2
6.362924022,2,2
3.977157815,2,2
5.271974245,2,2
5.129734216,2,2
4.298700932,2,2
7.237467136,2,2
2.235871097,2,2
4.702167424,2,2
2.504216675,2,2
4.322016876,2,2
6.954432939,2,2
3.968576632,2,2
4.633019529,2,2
5.603497649,2,2
6.030830597,2,2
5.904873415,2,2
3.799872018,2,2
4.942454894,2,2
5.260944097,2,2
4.572587816,2,2
4.734335523,2,2
4.749249793,2,2
6.251246443,2,2
5.116974799,2,2
5.921082913,2,2
5.785019025,2,2
5.144597175,2,2
4.005157803,2,2
2.411050964,2,2
5.345947508,2,2
4.776724212,2,2
4.241993787,2,2
4.289420312,2,2
6.483625875,2,2
3.988089351,2,2
4.827673786,2,2
5.386095257,2,2
5.054588474,2,2
3.512162831,2,2
3.287592895,2,2
4.786588991,2,2
4.68164876,2,2
4.857329388,2,2
6.005562644,2,2
5.022975289,2,2
5.009831683,2,2
4.169190071,2,2
5.608343465,2,2
4.57356625,2,2
5.318422503,2,2
2.757923742,2,2
3.836350554,2,2
5.315131953,2,2
4.919764088,2,2
5.825161008,2,2
7.07529374,2,2
4.894618624,2,2
4.012641558,2,2
6.79683198,2,2
3.68707751,2,2
5.217180812,2,2
3.281310653,2,2
5.88401342,2,2
4.393544563,2,2
4.595257107,2,2
5.905224026,2,2
5.130544806,2,2
4.933755171,2,2
3.224837302,2,2
4.92231383,2,2
6.094973585,2,2
5.14392964,2,2
5.482880817,2,2
4.960233224,2,2
5.082419638,2,2
5.011404862,2,2
3.446775696,2,2
4.51575783,2,2
2.917057756,2,2
4.138316843,2,2
5.161175297,2,2
4.294626947,2,2
4.178343822,2,2
4.495630243,2,2
5.414567708,2,2
5.736259893,2,2
4.894016267,2,2
5.257496461,2,2
5.359183974,2,2
4.812433098,2,2
5.466349372,2,2
4.732674186,2,2
6.73220924,2,2
5.094500822,2,2
4.870427404,2,2
5.631261032,2,2
4.712905912,2,2
4.241331369,2,2
5.412432873,2,2
5.103687079,2,2
4.709879495,2,2
6.126466911,2,2
3.48325383,2,2
5.956018866,2,2
5.167586319,2,2
2.995947032,2,2
6.116591195,2,2
3.341373418,2,2
4.82445996,2,2
5.551978435,2,2
5.517206091,2,2
5.402382885,2,2
6.209170582,2,2
5.449973739,2,2
4.075207944,2,2
6.44801792,2,2
5.131562302,2,2
4.765780086,2,2
6.330852401,2,2
3.500473982,2,2
6.206767874,2,2
4.488149437,2,2
6.224023759,2,2
5.948107343,2,2
4.090586254,2,2
6.009754856,2,2
4.833096706,2,2
5.670873777,2,2
4.022771728,2,2
4.819281438,2,2
4.469848003,2,2
3.382576236,2,2
6.045883069,2,2
5.985942928,2,2
4.977605738,2,2
5.36557453,2,2
4.803306024,2,2
4.552147627,2,2
5.706369685,2,2
6.016053816,2,2
2.95090321,2,2
4.195847818,2,2
5.901202551,2,2
4.828618915,2,2
4.932779277,2,2
4.882257912,2,2
5.423032828,2,2
3.971339697,2,2
5.590901692,2,2
5.300923697,2,2
5.382182866,2,2
3.642361567,2,2
3.986112141,2,2
2.470416994,2,2
3.695964465,2,2
6.772504967,2,2
5.631419156,2,2
5.809191715,2,2
6.348536655,2,2
5.756155106,2,2
3.726087168,2,2
5.83673177,2,2
6.037950116,2,2
4.503376503,2,2
2.983632522,2,2
5.069358159,2,2
6.246280537,2,2
5.595696038,2,2
4.880273367,2,2
3.655770025,2,2
4.75805136,2,2
7.117483157,2,2
5.529272983,2,2
7.477953014,2,2
6.315241043,2,2
4.748741243,2,2
4.217374717,2,2
3.597593497,2,2
5.93491284,2,2
5.120895329,2,2
4.569479538,2,2
4.927552552,2,2
6.323915342,2,2
3.89065524,2,2
5.263945657,2,2
4.988179996,2,2
4.585735706,2,2
4.307970874,2,2
4.095960631,2,2
4.746108719,2,2
4.534591188,2,2
4.13366756,2,2
5.206030609,2,2
6.904501096,2,2
3.9445439,2,2
4.809946852,2,2
5.420580259,2,2
5.128155733,2,2
4.734426293,2,2
5.901817896,2,2
5.201378682,2,2
5.194886563,2,2
4.988399842,2,2
6.435608415,2,2
5.23616748,2,2
5.123687354,2,2
4.832123805,2,2
5.485586369,2,2
2.229553568,2,2
3.050621507,2,2
4.127235791,2,2
6.207417564,2,2
4.110513212,2,2
3.974367806,2,2
4.540730392,2,2
3.981899402,2,2
4.6573819,2,2
5.358145799,2,2
4.611215532,2,2
4.920676694,2,2
6.565605777,2,2
3.666433822,2,2
3.963759311,2,2
3.34526547,2,2
5.234162352,2,2
4.071397197,2,2
4.38199213,2,2
3.922582839,2,2
3.847268279,2,2
4.287652278,2,2
5.907931853,2,2
4.953491057,2,2
5.660049831,2,2
5.371849697,2,2
3.609509371,2,2
7.759777708,2,2
5.277250285,2,2
4.562804363,2,2
4.603052339,2,2
4.724972289,2,2
5.556349343,2,2
6.64774629,2,2
5.302684251,2,2
4.793455547,2,2
4.998634734,2,2
5.922103209,2,2
3.374732686,2,2
4.464155039,2,2
4.91067159,2,2
6.089065026,2,2
4.215646178,2,2
5.065524464,2,2
3.130843946,2,2
6.033024962,2,2
5.681304788,2,2
4.133718497,2,2
6.2941596,2,2
4.189386232,2,2
4.242108188,2,2
5.037506424,2,2
3.359702455,2,2
2.544780474,2,2
3.441598977,2,2
6.487359018,2,2
6.233207216,2,2
5.373042232,2,2
5.055646972,2,2
6.865282103,2,2
5.992882032,2,2
6.44691163,2,2
5.486475576,2,2
5.15136834,2,2
4.049185915,2,2
5.401322435,2,2
4.572349793,2,2
5.73620454,2,2
5.651476949,2,2
3.758718043,2,2
6.027595475,2,2
4.423440467,2,2
6.497489451,2,2
3.754327821,2,2
4.934344303,2,2
3.3471407,2,2
3.844344973,2,2
2.997215833,2,2
5.111095043,2,2
4.21756282,2,2
5.420730969,2,2
4.936717416,2,2
3.519072826,2,2
6.04935563,2,2
3.955668564,2,2
3.979409455,2,2
3.76289647,2,2
6.082384447,2,2
4.932021005,2,2
3.926340348,2,2
3.819331764,2,2
4.133382914,2,2
5.06793906,2,2
6.490310656,2,2
3.553661834,2,2
3.918753837,2,2
5.326467155,2,2
3.628278448,2,2
4.161502577,2,2
6.429880163,2,2
4.892855203,2,2
3.040951363,2,2
6.162139623,2,2
5.786539021,2,2
4.067196785,2,2
4.869896511,2,2
3.625687564,2,2
4.33851923,2,2
5.70758328,2,2
6.008427795,2,2
5.125986016,2,2
4.616202692,2,2
6.260851185,2,2
4.221257515,2,2
4.346648313,2,2
3.34880042,2,2
3.928282583,2,2
5.947378285,2,2
5.391947688,2,2
4.729059331,2,2
4.711380147,2,2
4.983418433,2,2
4.584879223,2,2
4.087724566,2,2
6.187943208,2,2
4.224347165,2,2
6.47912981,2,2
4.789436593,2,2
5.065702684,2,2
5.349650589,2,2
4.680646661,2,2
4.877740402,2,2
4.760851838,2,2
3.511648219,2,2
6.765149391,2,2
3.799676196,2,2
5.387393918,2,2
4.26994739,2,2
4.027210257,2,2
4.756619206,2,2
4.171657188,2,2
4.60077322,2,2
4.343999457,2,2
4.900240572,2,2
3.830185302,2,2
6.213483849,2,2
3.512467733,2,2
3.580152404,2,2
5.771254994,2,2
5.125264823,2,2
4.639719311,2,2
3.572462977,2,2
6.55138839,2,2
4.131060666,2,2
5.795235749,2,2
5.967966656,2,2
4.781232262,2,2
4.400582342,2,2
4.177544637,2,2
5.752700457,2,2
4.5134082,2,2
3.7654088,2,2
3.945430719,2,2
4.688318229,2,2
4.883025091,2,2
4.400704681,2,2
5.574318756,2,2
5.305556193,2,2
4.477592575,2,2
2.671159526,2,2
3.290496128,2,2
5.793755783,2,2
5.539273482,2,2
4.716018332,2,2
4.851436189,2,2
3.11275853,2,2
4.522540941,2,2
4.084336323,2,2
3.973835032,2,2
3.977089389,2,2
6.494650118,2,2
4.323108293,2,2
6.157435521,2,2
4.873681178,2,2
4.635452607,2,2
5.37119981,2,2
5.563389744,2,2
3.640479008,2,2
4.562412492,2,2
3.847793271,2,2
3.895738155,2,2
4.371985118,2,2
4.840827615,2,2
4.32134401,2,2
3.986200384,2,2
4.271394974,2,2
5.902065795,2,2
4.882233597,2,2
5.355459172,2,2
4.023387453,2,2
4.116973372,2,2
4.559339454,2,2
5.291604284,2,2
