"Y","X1","X2","X3"
0.68391,-0.25101,0.02103,-0.17133
0.3688,-1.0921,0.23158,-0.052062
0.83315,0.50956,-0.021179,-0.14805
-0.56337,-0.69576,0.53629,0.39358
1.7919,0.59988,-0.26717,-0.65978
0.79135,-1.172,0.59156,-0.056385
0.068849,0.035639,-0.04023,0.26963
1.2091,-1.4985,0.15924,-0.3457
0.67058,0.43622,-0.11004,-0.053491
-2.7844,0.77942,-0.70816,-0.092972
-1.5071,0.49846,-0.29681,0.31719
-2.8412,0.12189,-0.32122,0.18887
0.1354,0.82627,-0.1618,-0.86174
1.2284,2.2315,-0.71547,-0.87829
0.53852,2.5855,-0.39547,-0.43027
0.97569,0.21017,0.50664,-0.014394
0.74598,-0.62108,-0.35202,-0.66413
0.40764,-0.98963,0.71938,0.83235
-0.83493,1.4217,-0.11367,0.18086
-0.18154,-0.92033,0.031507,-0.14769
-1.619,-0.060306,-0.47511,-0.23199
2.2653,0.57823,0.23272,0.17491
-1.0818,0.040733,-0.25917,-0.44308
1.2046,0.46728,0.17245,0.33695
1.4883,0.12302,-0.11779,-0.37565
1.6409,-1.3892,0.18778,-0.30545
-0.76834,-1.3755,0.45413,0.6512
0.47076,0.70799,-0.3029,-0.096422
1.8626,-0.06357,0.32444,-0.11561
-0.20979,-1.0769,0.18241,0.0099371
-1.1069,-1.0759,0.3917,0.77538
-1.3663,-0.089042,-0.034631,0.40268
-1.1434,0.14456,0.47412,0.29579
2.0958,-0.10018,-0.18223,-0.73907
0.19359,-0.38334,-0.24387,-0.19923
0.55187,-0.88393,0.42505,0.31253
2.0251,0.88086,-0.2339,-0.31498
1.5523,0.090099,0.13604,-0.25966
-0.48628,-0.45519,-0.47055,-0.34709
0.32106,-1.2446,0.48789,0.43761
-0.2008,-0.9573,-0.24696,-0.4207
1.4476,0.070659,0.22779,0.076028
-0.52832,-1.5598,0.062803,-0.085224
1.6774,0.80804,0.38011,0.052242
-0.93324,0.43923,-0.21643,-0.44783
-1.2572,-0.36224,-0.2132,0.092937
1.2808,-0.36843,0.48753,0.20911
1.0797,1.1659,-0.16965,0.56408
1.2228,-0.69059,0.29673,0.26405
-0.9997,-0.45474,-0.27349,-0.20736
-1.5732,-0.15388,-0.20654,0.44782
-1.906,-1.2212,-0.030434,0.083093
0.40322,0.24277,0.2188,0.38246
-0.97555,-0.75552,0.22319,0.51436
-2.0932,-2.385,0.43815,0.37559
-0.25488,0.28701,0.12276,0.24528
-2.3281,-0.60061,-0.73762,-1.0631
0.29304,-0.4597,0.34863,0.61237
0.74689,-1.4095,0.37976,0.022661
-0.33918,-0.21369,0.20064,0.12444
-1.5566,-0.49654,0.2098,-0.050281
-1.0362,-0.74214,-0.19135,0.039762
1.046,0.45104,0.14484,-0.44815
1.4189,0.20595,-0.28954,-0.61499
0.10235,-2.0402,0.61831,0.072863
0.73174,-0.34085,-0.097079,-0.13601
1.3792,-0.0693,-0.039186,-0.44436
1.9118,0.67205,-0.44342,-0.6969
-2.4855,-0.6017,-0.0032067,0.58457
0.22207,-0.95435,0.079433,-0.006511
0.71773,0.17508,0.17466,0.52568
0.1171,0.98197,0.33143,0.22127
1.531,-0.57231,0.22294,-0.22473
0.99454,0.3787,-0.12512,0.28129
-0.57761,-0.29228,0.39773,0.38977
0.30016,2.1418,-0.48006,-0.46076
0.92334,-2.0767,0.78627,0.48634
2.2217,-0.75815,0.66225,0.21697
-1.3202,1.0364,-0.18193,0.16793
0.34032,-0.24526,0.013254,0.048316
-2.8857,-0.64216,0.16378,0.62328
0.72143,1.4139,-0.011175,-0.14006
-1.032,0.054242,0.13954,-0.079137
-2.2483,-0.34985,-0.32866,0.2466
-2.0281,-0.22974,0.60595,0.96234
-0.27268,0.27934,-0.37184,0.054099
0.40071,-0.63635,0.19091,-0.01149
1.2267,0.19647,-0.37691,-0.43691
-0.21755,0.21447,-0.32834,0.11636
-0.34292,0.45029,0.058105,-0.086309
1.9917,0.025658,0.73029,0.44615
0.16556,-1.2745,-0.089135,-0.40278
-2.3706,-0.95918,0.15553,0.11994
0.49308,-0.46532,-0.037631,-0.093204
0.3704,0.36143,-0.12078,0.079399
1.2588,-0.15046,-0.22815,-0.51144
0.69304,0.70108,-0.27646,-0.43851
0.29623,0.48431,-0.057851,0.36285
-2.355,-1.337,0.41786,0.27978
1.9915,-0.78347,0.3285,-0.54775
-2.9013,-1.267,0.19912,0.42048
-2.8423,0.87755,-0.76972,-0.080452
-2.385,-1.3996,0.38642,0.26609
-0.45127,0.052362,0.094086,0.094347
0.39774,-0.0026346,0.16209,0.34831
-2.4971,-0.32391,0.27572,0.62626
2.0778,1.1012,-0.084137,-0.31728
-2.0417,-0.86038,0.082251,-0.14907
-2.0043,-0.70345,-0.3187,-0.090131
0.54936,-0.1818,-0.27252,-0.31506
-0.26584,-0.6862,-0.0025672,-0.077177
-1.0745,0.9923,-0.22467,-0.15367
-1.0458,-0.33953,-0.11525,0.2158
-1.9343,-0.1337,-0.18815,0.38541
-0.086739,0.3472,0.19106,0.37756
1.1201,0.42041,-0.51943,-0.71316
0.81891,0.0068828,-0.11145,-0.52297
-0.49354,1.6683,0.068318,0.8541
1.6005,1.2966,-0.24011,-0.42782
-2.6542,-0.54556,-0.042972,0.13085
0.24247,-0.88828,0.26996,0.11266
-1.6717,-1.5409,-0.16143,-0.14927
2.2483,-0.0023505,-0.0075009,-0.37817
-0.00080163,-2.9783,0.57168,0.30971
-2.6665,-0.92814,-0.28924,-0.041558
0.099454,-1.8481,0.92552,1.1475
0.74529,0.25571,-0.36438,-0.23192
-1.3044,-1.4344,-0.065472,-0.045504
-0.15808,0.1575,-0.027619,0.434
1.8971,0.13783,0.14377,-0.053253
1.9411,0.97967,-0.31421,-0.83026
-0.43877,-0.038439,0.095756,0.53803
1.1752,-0.42919,0.26116,0.07429
-1.9001,-0.72177,0.17266,0.44768
0.1536,0.87642,-0.23201,0.37129
-2.5252,-0.21141,-0.23041,-0.080492
1.9906,1.4712,-0.21647,-0.2353
1.5737,-0.13646,0.076655,-0.2529
1.3147,-0.13151,0.029402,-0.10735
0.49947,0.9609,-0.22602,0.12172
0.45493,-0.59545,0.35468,0.31218
1.0606,-0.26832,0.1844,0.11609
1.4909,0.92965,0.14549,-0.10567
1.1091,0.043428,0.086229,0.35667
0.90207,0.13755,0.18644,0.01798
1.882,0.093159,0.041055,-0.19403
-2.3866,0.66805,0.099737,0.89715
0.47122,0.60925,-0.33647,-0.2096
1.8918,1.5304,0.10222,0.29483
2.2938,0.43643,-0.030448,-0.30495
0.7714,-0.68529,0.33836,-0.013483
-0.66085,1.6701,-0.5765,-0.57986
-2.4024,-0.43218,-0.24349,0.33447
-0.0023506,-0.44788,0.20852,0.44297
0.94813,0.51612,0.40392,-0.033447
1.6681,-0.67438,0.4626,-0.25677
0.33941,-0.097905,0.023645,0.16468
-0.76099,0.13245,0.003889,-0.39499
-1.0038,-1.1845,0.36343,0.52249
1.6375,1.1213,-0.13665,-0.2008
0.87939,0.3444,0.12025,0.29103
2.1941,2.1724,-0.49591,-0.10541
-0.5786,-1.2294,-0.52096,-0.2716
1.2431,0.22739,0.22957,-0.45872
1.5727,0.98528,-0.32911,-0.72139
1.1831,1.2711,-0.14496,-0.38994
-0.039593,0.090739,-0.31793,-0.23565
-1.8278,-0.55572,0.018364,-0.2103
-0.97322,0.34207,0.13384,-0.032453
-0.30048,-0.57228,0.10312,0.34481
-1.1347,-1.1794,-0.18136,-0.14506
0.59984,0.87453,0.0061828,0.35753
-0.13234,-0.086825,-0.099052,0.27823
0.1092,-0.36782,0.33301,0.24821
0.69609,0.43085,-0.17645,-0.077516
0.086056,0.13192,-0.20821,-0.036048
0.10569,1.0789,-0.134,-0.074768
-2.4434,-1.4257,0.57316,0.60583
1.5996,0.3917,0.6169,0.44758
1.6415,-0.6628,0.027998,-0.51249
0.69587,-0.63144,0.055945,-0.24081
1.2898,-0.51295,0.52997,0.35933
-2.2415,-0.60682,0.22296,0.30116
0.58249,0.63467,-0.82534,-0.4688
1.3687,0.51079,-0.061383,-0.7436
-0.92247,-1.9192,0.35961,0.24264
-2.1563,-0.18279,-0.54995,-0.69028
2.379,-0.49474,0.099167,-0.60158
-1.0366,0.14871,-0.23236,0.42859
0.41632,0.48222,-0.49918,-0.55243
1.3124,1.7651,-0.10474,-0.18742
-2.2898,-1.9333,0.51758,0.73062
1.2799,0.5258,-0.024648,-0.095332
-0.66159,-0.69051,0.22062,0.36378
2.036,1.3466,0.24639,0.29324
0.58423,0.10892,-0.27359,-0.38855
-1.8788,1.4339,-0.39973,-0.0037088
1.9116,1.0601,-0.30498,-0.29133
1.0672,1.426,-0.69904,-0.59105
-2.5375,-1.1699,0.023322,0.21767
-0.9001,-1.4165,0.40211,-0.14707
-2.7766,-0.7505,-0.33831,-0.092705
0.96779,-0.64682,-0.0067157,-0.52121
-1.1306,-1.5286,0.17226,0.087636
-2.4142,-0.96418,0.15403,0.16523
1.2049,1.0675,-0.21543,0.039892
0.99239,0.55754,-0.29557,-0.25906
-1.8721,-1.4343,0.5393,0.65059
1.2584,-0.062441,0.1777,0.15684
-1.2162,0.30049,0.25444,0.2787
0.5536,-0.88297,0.61534,0.10665
1.7855,-0.25086,0.57326,0.38859
-1.338,-0.14654,-0.095244,0.27615
-1.7039,-0.82899,0.16193,0.37903
-1.5867,0.80181,-0.89701,-0.13774
1.2085,1.3734,-0.2874,-0.032881
-1.1448,0.81717,0.040109,0.16626
0.46976,0.26034,-0.057913,-0.35397
2.28,0.32857,-0.0085958,-0.33202
1.6065,-0.077513,-0.019913,-0.51936
-0.47181,-0.11192,-0.52178,-0.27038
-0.99773,-0.44354,0.31636,0.18607
1.1656,0.57723,-0.45743,-0.21452
1.5053,1.5617,-0.26782,0.010224
0.87112,0.36513,-0.47414,-0.14601
0.3819,-0.32718,0.20643,0.31325
-0.16588,1.0877,-0.092943,-0.28003
0.31486,0.24102,-0.20277,-0.99569
1.0758,0.7636,-0.52502,-0.48209
1.9485,1.1001,-0.011275,-0.1082
0.16876,0.10668,-0.39831,-0.29171
0.79806,0.37669,-0.26503,-0.35878
0.48706,-1.0097,0.39535,0.042001
0.5395,1.3493,-0.28841,-0.59611
-2.3041,-1.7671,0.23863,0.39928
-2.7488,-1.2088,0.15848,0.43779
1.1004,0.87273,0.070523,-0.30352
0.38464,0.049485,0.016034,0.12543
-2.3971,-0.48292,0.59545,1.4082
0.69176,-0.19575,0.073669,0.12779
-0.1673,0.059094,-0.36338,-0.26957
-0.62384,-0.16128,0.49149,0.28796
1.4668,-0.089421,0.54966,-0.11778
0.71727,-0.26809,-0.18234,-0.21443
0.60814,-0.65211,-0.23873,-0.58022
-1.2359,0.35962,0.10236,0.25728
0.27383,1.3483,-0.4069,-0.35362
-1.5487,-0.61434,-0.058775,0.11622
0.52576,-0.68882,-0.065276,0.04854
1.0088,-1.3033,0.50129,0.39332
-0.75153,-1.3067,0.58337,1.0713
-0.59559,1.0592,-0.44159,-0.52596
-0.27286,0.33826,0.23435,0.12411
1.3093,-0.76998,0.55852,0.10503
-1.9478,-1.5786,0.33501,0.451
1.1659,-0.75559,0.48795,0.54861
-1.1731,-1.9097,0.85661,0.94542
-1.4129,-0.13717,-0.58428,-0.3054
1.6699,0.062828,0.50007,0.10353
1.7048,1.1623,0.034656,-0.2728
0.72152,0.25683,-0.10792,-0.41667
-0.47907,-0.040256,-0.046352,-0.16954
-2.3611,-0.53178,-0.26788,-0.16524
1.3511,1.7879,-0.50612,-0.23767
1.1341,-0.5216,0.078154,-0.275
0.011661,0.41239,-0.21065,0.23333
0.69281,-0.19061,0.25195,-0.072687
-2.5836,-0.76491,0.028821,0.55285
0.25831,0.9022,0.046043,0.59534
-1.6852,0.49654,-0.19122,-0.089004
-0.11285,-0.2775,-0.28944,-0.27312
-0.5945,-0.96377,0.13013,0.18659
1.7995,0.26701,-0.24433,-0.58846
-2.2017,0.4252,-0.16364,0.73171
-0.22654,-0.18333,0.00086032,0.25995
-0.18131,-1.0916,0.39416,0.30714
-2.2577,-1.8495,0.54685,0.68715
0.29327,-0.78858,0.17507,0.18293
-2.5835,-0.6705,0.18365,0.38936
-2.3588,-0.80009,-0.37536,-0.52983
-1.4852,-0.49963,0.1957,-0.11587
0.38327,0.25448,-0.30583,-0.21581
1.8549,0.97079,-0.057326,0.059123
1.9967,0.13776,0.4237,-0.11756
1.0243,0.08176,-0.061895,-0.26173
0.025127,-0.083788,-0.070702,-0.22037
2.1521,-0.92423,0.42376,-0.23763
-0.95187,-0.09472,-0.19798,0.3397
-0.5761,1.4279,-0.025185,0.10999
-1.4463,0.40376,-0.085673,0.0030013
-0.10386,-0.85608,-0.15295,-0.19391
-2.0376,-0.93869,0.25199,0.81794
-0.774,0.090584,-0.030013,-0.059448
0.15064,-0.21772,-0.091313,0.14008
0.81207,1.748,-0.41635,0.085038
-0.070355,-0.82772,0.45524,0.56404
-0.27405,-1.1747,0.66403,0.94407
-1.629,-0.7687,-0.17013,0.19439
-2.8712,-0.62908,0.35053,0.8965
0.68414,0.23274,0.25069,0.40413
2.1374,0.20531,0.091033,-0.16386
0.71841,-1.8786,0.52376,0.023962
-2.7123,-1.0126,0.057893,0.1182
0.83918,-0.71752,0.27724,-0.049853
0.77332,-0.82523,0.07988,-0.092582
1.6256,0.84734,-0.14503,-0.41188
-1.056,0.28128,-0.55292,-0.26037
0.49719,-0.75949,-0.079541,-0.4289
0.228,-0.041346,0.13455,0.33789
-2.3329,-0.28697,-0.37625,-0.2156
1.0229,0.62455,0.073518,0.25077
1.8916,0.02254,0.28131,-0.16692
1.366,1.8321,-0.36057,-0.46115
1.616,0.71544,-0.16156,-0.2014
-1.8633,-1.3907,0.24796,0.39771
1.5813,0.17132,0.0020612,-0.45012
1.4914,0.46891,0.18332,-0.28864
-0.027863,-0.55435,-0.19388,-0.29343
-2.399,-0.88558,0.28613,0.36686
-0.81558,0.84337,-0.11063,0.17359
0.22988,0.36525,0.42511,0.038817
-2.8299,-0.92384,0.24417,0.61348
0.2159,0.12033,-0.12243,0.40877
1.8996,1.4229,-0.069388,-0.25897
1.0746,0.3348,-0.40405,-0.47429
0.41412,0.24993,-0.25844,0.20324
-2.4312,0.14908,-0.47747,-0.14727
0.30011,0.31502,-0.11305,0.075447
-0.81749,-0.67582,0.80295,0.42623
0.75762,0.63188,-0.20137,-0.18798
1.1518,-0.54363,0.50522,0.24277
0.09984,-0.64403,0.11777,0.081762
1.3926,0.25151,0.38908,-0.06398
-0.7819,-1.525,0.17868,0.14907
0.14795,-0.55779,0.47554,0.034049
-0.72703,-0.15866,0.19385,-0.32257
0.84671,1.0438,-0.31111,-0.30854
0.14005,0.30266,0.27988,0.84652
0.39705,-0.060264,-0.011966,0.079525
-1.1632,-0.69057,-0.051067,0.30474
0.35456,1.2652,-0.76811,-0.39524
0.88692,0.81988,-0.16539,-0.14174
1.7676,-0.024552,0.11939,-0.062348
0.52019,-0.55198,0.16612,0.19961
0.3851,-0.44641,0.33155,0.34321
0.15817,-0.43742,0.0041674,-0.059473
-0.19413,0.14422,0.22981,-0.24913
-2.1124,-0.39808,0.16765,0.2273
-1.5349,-1.9191,0.99482,1.0703
0.48181,0.017516,-0.031425,0.066901
-2.3415,-0.96547,-0.0075791,0.27843
-0.69349,0.77146,-0.31628,0.39302
0.29975,-0.51918,-0.2632,-0.10918
0.5118,0.14555,0.22634,0.017687
-2.3423,-0.32691,-0.20857,-0.1256
-1.8351,0.33919,-0.30296,0.40848
2.1372,0.79919,-0.48079,-0.7266
0.057576,-0.33582,0.21193,0.38157
1.5934,0.95294,-0.14868,-0.67274
0.065882,-1.0118,0.43911,0.57102
0.61157,0.48711,-0.18829,-0.053513
-0.27245,-0.61305,6.6657e-05,0.16972
0.26775,-0.22902,-0.11453,-0.057516
-1.1065,-1.0311,0.23119,0.54143
0.30231,0.37128,0.23587,0.12115
0.84822,2.1914,-0.094448,0.093966
1.6021,0.85021,-0.2659,-0.73524
1.7003,-0.17778,0.23004,-0.056535
1.6148,0.15835,0.30302,-0.17486
0.25671,-0.89365,0.87197,1.0091
-0.64684,0.34197,-0.034307,-0.41415
-2.2562,-0.041415,-0.39758,-0.33457
-0.92224,-1.8524,0.061115,-0.18107
1.644,-0.55643,0.3468,-0.059087
0.86743,0.1622,0.15599,0.19132
1.842,0.80372,0.073772,0.13893
1.1381,-0.20676,0.074962,0.18862
-0.7672,-0.22804,-0.25415,0.11131
1.719,0.86281,-0.088538,-0.61208
-0.72517,-1.6956,0.23151,0.12363
2.0211,0.3783,0.24349,-0.15676
1.2377,0.36512,0.21929,0.2003
-2.6122,-0.76191,0.18679,0.37074
1.337,0.62891,0.20772,-0.16642
-1.8543,-0.66005,-0.30875,0.07465
0.26498,0.67843,0.41043,-0.1438
1.5603,0.93423,0.096203,-0.15619
2.0508,0.58589,0.41663,0.59117
1.2564,1.6277,-0.017128,-0.12284
-2.4165,-1.0875,0.015623,-0.03206
-2.7849,-0.67262,0.11486,0.44903
-1.7703,-0.77335,-0.00155,0.48157
0.056029,-0.49051,-0.046529,0.4156
-1.6102,-2.2277,0.32998,0.082667
2.0803,1.482,0.21559,0.24179
1.2195,-0.030261,0.058458,-0.10687
-0.41252,1.1486,0.11551,0.32779
-0.6756,-0.47936,0.12027,0.31615
-2.7557,-1.65,0.47809,0.48139
0.44174,0.73495,0.029841,0.010553
0.53854,-0.45636,0.26314,0.25679
-2.4402,0.2063,-0.27438,0.029328
1.4763,0.99899,-0.5565,-0.67129
0.54151,-0.26455,0.13448,0.064217
1.8776,0.4218,0.2624,0.00014617
0.24626,0.82391,-0.28414,-0.43992
-0.44219,-1.4502,0.42667,0.45188
1.5998,1.4611,-0.35744,-0.50245
0.72991,-1.8778,0.075892,-0.57121
-1.4746,-0.98285,0.10103,-0.38789
-0.66122,1.8517,-0.42828,0.18212
-2.1031,-0.97129,0.010992,0.29639
-0.35693,0.55385,0.08449,0.0041216
-2.8428,-0.72867,-0.092594,0.16644
0.053379,-0.071437,-0.16901,-0.36944
-0.9939,-0.71133,0.36155,0.87996
-0.74584,0.28477,0.41254,0.259
0.38647,1.1215,-0.36082,0.026034
-1.9705,0.93356,-0.33819,0.06091
1.5824,0.9072,0.19145,0.15964
0.52499,-1.8169,0.72806,0.27602
-0.24132,-0.74717,0.21678,-0.10539
-1.2197,-0.9385,-0.13239,0.07519
1.1918,0.4382,-0.018378,-0.00024735
2.1356,-0.18978,0.13587,-0.23273
-1.7142,0.1983,0.20423,0.38874
-0.61613,-1.6106,0.43945,0.98237
0.88509,-0.45809,0.40269,0.14463
-1.4926,-1.6511,0.63643,0.65493
-1.1595,0.37014,0.47938,0.62996
1.5581,-0.37271,0.46116,0.26016
0.49678,1.1976,-0.011598,-0.23232
-1.5769,-0.34708,-0.23959,-0.01792
1.2263,0.62594,0.096973,-0.37742
0.58591,0.83252,-0.74481,-0.35782
2.0656,0.53194,0.30983,-0.060206
-2.7867,-2.2781,0.52704,0.34033
-2.6698,-0.61085,0.091425,0.35116
0.82539,-0.36742,0.18556,-0.023537
0.17318,-1.0823,0.065725,0.12444
1.2825,-0.67612,0.39975,0.31194
-2.3871,-0.88335,0.11685,0.17743
-2.6409,-0.11696,-0.33512,-0.077581
0.74018,0.69834,-0.66895,-0.75212
1.2414,-0.17206,0.21945,0.25884
-2.8703,0.18865,-0.24145,0.37734
1.4114,1.4782,-0.094847,-0.34162
0.58163,0.89118,-0.30032,-0.40276
1.7263,-0.039636,-0.25144,-0.64935
1.184,1.6951,-0.61874,-0.924
-0.42133,1.312,-0.49504,0.20297
0.4547,-0.11347,-0.023562,-0.01398
-1.5706,0.30375,0.23961,0.38652
0.50084,0.69926,0.0017283,0.29356
-1.6665,-1.8143,0.52824,0.59071
1.5456,1.4472,-0.70188,-1.0848
1.5931,2.7824,-0.15178,0.22569
-1.2024,0.90922,-0.43816,-0.45858
0.65566,0.022638,0.22008,0.26943
0.21581,0.61751,0.020276,0.43142
1.274,1.4599,-0.43595,-0.071301
-0.85784,0.42119,0.12197,0.32409
0.70212,-0.40141,0.33116,0.52892
1.3369,-1.5257,0.61546,-0.16507
1.2394,1.6316,-0.58356,-0.0022672
2.1353,0.045792,0.61985,0.61829
0.66419,0.4842,-0.027788,0.29379
1.7627,0.043821,-0.29237,-0.37823
0.67925,0.78743,-0.35509,-0.52174
0.5987,0.4101,-0.24361,-0.2102
-0.67532,2.0827,-0.67927,-0.51818
-2.6634,-0.28307,0.12805,0.80249
-1.6278,0.5818,-0.19891,-0.10168
0.81184,-0.4565,0.26066,0.031596
-2.0542,0.40624,-0.31971,0.25898
0.82973,0.36204,-0.058228,-0.16894
1.2141,0.12534,-0.20926,-0.26224
1.0882,1.4104,-0.063106,-0.29848
-2.43,-0.84065,0.42906,0.69686
1.0579,0.72334,0.057807,-0.38154
0.61225,0.069164,0.053531,0.084381
1.0304,0.80469,0.053448,-0.36254
-1.1211,0.15824,-0.34707,0.27489
-1.8121,-2.1065,0.4477,0.49776
0.83421,0.34458,0.15753,-0.43121
1.6863,-0.68667,1.0139,0.87419
0.63877,1.002,0.0091045,0.96
-1.1301,-1.4101,0.43734,0.53042
0.66921,0.95348,-0.092891,0.2685
0.90162,0.018881,0.45732,0.38188
-0.35379,0.8017,-0.10061,0.62532
1.6474,0.7829,0.044398,0.034527
0.15123,0.47466,-0.36432,-0.38884
-1.5449,-0.53605,0.26595,0.086302
-2.7562,-0.72979,0.21661,0.55277
-2.1383,-0.40452,0.33002,0.83992
1.2758,0.18467,0.26325,0.29951
-0.29267,-0.48481,0.08477,-0.76122
-2.2994,-1.1179,0.39905,0.37308
-0.87679,-0.55867,-0.22874,-0.090927
0.25839,-0.6781,-0.14699,-0.033498
1.212,0.10726,-0.1603,-0.13313
0.79418,-0.38968,0.17546,0.050337
-1.3989,-1.7247,0.49661,0.54412
1.3319,0.41334,-0.4614,-0.67928
-0.30856,-0.8147,0.28008,0.30676
-2.3597,-0.16619,-0.31064,-0.093405
-1.5286,0.10292,0.055704,0.01134
2.0516,0.89448,-0.056641,-0.43429
0.92416,0.06965,0.2332,0.2408
1.656,0.4916,-0.19999,-0.30459
0.48227,-1.4557,0.29683,-0.17476
0.75014,1.9078,0.023814,0.13309
1.2259,1.8651,-0.56984,-0.75997
-1.3715,-0.3925,-0.04354,-0.47351
2.1493,-0.21461,0.33492,0.061877
1.2957,1.8249,0.046961,0.1559
0.13371,0.81269,0.011032,0.013173
0.20098,-0.2624,-0.24271,0.06885
-0.20103,0.67474,-0.44667,0.0851
1.2961,-0.014736,-0.22487,-0.29007
1.7145,0.62282,0.20073,0.28428
0.32982,-0.86494,-0.009605,0.038943
1.9149,1.9384,-0.32779,-0.43831
-2.8193,-0.54546,0.039171,0.59734
1.1589,0.07079,-0.25862,-0.39182
0.21559,-0.25146,0.2781,0.40108
0.18254,0.74381,-0.40815,0.01265
1.0369,0.16369,-0.22262,-0.42069
1.427,-0.2977,-0.15187,-0.46874
1.4211,0.21545,0.14153,-0.46854
1.3434,-0.71583,-0.11967,-0.63932
0.52795,-1.3897,0.30706,-0.2413
1.9689,1.809,-0.35839,-0.48348
-0.67902,-0.46459,0.026552,0.28943
-2.4817,1.0787,-0.87518,-0.026395
-1.334,0.27934,-0.33471,-0.43994
-2.3064,0.37697,-0.6342,-0.22873
1.997,1.4051,-0.12969,0.098638
-1.4462,-0.80163,0.044933,0.48056
0.66698,0.88133,-0.12131,-0.61663
0.3557,-0.53481,-0.0082011,-0.16864
-2.3459,-1.0951,0.1895,0.64731
1.1725,-0.50944,0.24825,0.10125
-1.643,-0.11521,-0.17524,0.50674
-0.059539,-0.53495,0.14679,0.34312
-2.4151,-0.77905,0.091602,0.1905
1.2661,-0.4208,0.16791,-0.27621
1.5817,0.52057,0.27808,0.12211
0.59605,0.52632,-0.2036,0.42827
-0.24087,-0.64462,0.26629,0.0050761
-1.4407,0.0022175,-0.5567,-0.20277
-2.6115,0.70056,-0.82581,-0.45865
0.69409,0.668,0.13441,-0.30762
1.5183,0.94003,0.047583,-0.22653
-0.25958,-0.4152,-0.29871,-0.1474
0.75771,-0.60783,0.23994,0.30481
0.75351,-0.057793,0.23994,0.26708
-0.96108,-1.5143,0.30324,0.24898
-2.7419,-0.56558,-0.46665,-0.40243
-1.5028,-0.0086583,-0.36684,-0.60791
1.4097,-0.33877,0.45334,0.08647
-2.4296,-0.46434,-0.019494,0.19168
0.5505,-0.097288,0.06075,0.19227
0.54219,0.29609,-0.1989,-0.18445
-2.1414,-0.3828,0.13924,0.22059
0.23608,-1.1395,0.65226,0.76502
-2.2504,-0.70999,-0.20378,-0.11318
0.4924,0.30371,-0.60217,-0.54491
-0.35356,-1.0721,-0.13265,-0.34772
0.64073,-0.49022,-0.027822,-0.32631
-1.5435,-0.82077,0.40429,0.11225
1.4385,1.1258,0.23078,0.0045074
1.0955,0.35573,-0.16351,-0.31623
0.33553,0.25599,0.076345,0.53873
-2.2273,-0.35459,-0.064361,-0.014933
0.90116,0.13784,0.072913,-0.12419
1.4526,1.643,-0.21969,-0.42029
0.024899,-0.23468,0.22511,0.15813
-1.5962,-1.1217,0.20913,0.44241
0.90586,1.0509,0.017483,-0.34607
1.1628,-0.52136,-0.14027,-0.62509
1.9376,0.028874,0.099458,-0.12332
1.0494,-0.54296,0.15365,-0.15039
-0.58505,0.050594,-0.16317,0.38471
0.53466,-0.64944,0.090687,0.024059
-1.8686,-1.44,0.35038,0.69195
1.8342,0.095923,-0.029593,-0.55612
1.6086,-0.026283,0.021475,-0.49625
2.2346,0.19481,0.050264,-0.2018
-2.3843,-0.12464,0.1273,0.47901
-2.8444,-0.48116,-0.047136,0.40608
-1.774,0.13722,-0.15848,0.36991
1.7489,0.056191,0.17568,-0.23088
0.69349,2.6096,-0.78304,-0.28065
-1.3141,0.24675,-0.22827,0.39707
-1.8136,-0.7721,0.28311,0.075092
1.7116,0.85442,-0.27827,-0.23045
-0.53383,1.6816,-0.69214,-0.77686
0.85616,0.066384,-0.08474,-0.30365
-2.8407,0.2546,-0.28231,0.29815
-2.4284,-0.70509,-0.25774,-0.32054
-2.3694,-0.63241,0.35587,0.54582
1.8724,1.2607,0.16714,-0.010955
0.61202,1.4633,-0.10292,0.53881
-2.2991,-1.0524,0.46478,0.49694
1.1976,1.8727,-0.15913,-0.1309
1.2959,-0.39897,0.63834,-0.050194
0.84306,1.3019,-0.72766,-0.69489
-2.3271,-2.5192,0.7689,0.67202
-2.5977,0.6345,-0.08321,0.63391
0.38669,-0.85303,0.60666,0.50818
0.417,0.42018,-0.44138,-0.51724
0.66547,0.84832,-0.098154,-0.1123
1.5941,1.4273,-0.4302,-0.44995
0.84511,-0.046604,0.3602,0.2179
1.0053,0.00030479,-0.13899,-0.26055
0.57761,-0.60618,0.16567,0.12955
0.7306,0.065145,-0.34074,-0.26823
-2.1635,-1.4254,0.40026,0.79563
1.2765,0.15781,0.30914,0.334
1.5038,1.5213,-0.14794,-0.2219
1.5918,0.61592,0.086178,0.0013548
-2.1126,-1.02,0.289,0.1125
0.42404,1.5608,-0.15218,-0.65325
-0.7038,0.48562,-0.18921,-0.5484
2.1512,-0.72551,0.24197,-0.38538
0.71636,0.63584,-0.4208,-0.10211
-0.025353,0.010421,-0.030186,0.15099
-2.7885,-1.3153,-0.045373,0.0073781
0.41394,0.060563,0.2795,0.048935
1.9558,2.5706,-0.52222,-0.38564
1.5905,0.26138,0.0041067,-0.25296
-1.5568,0.56541,-0.57636,-0.70642
-0.77454,0.54139,-0.56085,-1.0591
-0.016908,-0.36426,0.16885,0.0028536
-2.298,-0.10639,-0.10379,0.068687
-0.29751,0.70078,-0.19808,0.42205
0.90992,0.11519,0.17703,0.18569
-0.75387,-1.2914,0.018963,0.023083
